,display_size,Resolution,Processor,RAM,Hard_Drive,Battery_Life,Price,Brand,Weight,Color,Processor_Brand,Processor_Count
1192,15.6,1366 x 768 Pixels,1.2,8.0,128.0,11.0,517.8,Dell,4.0,Black,Intel,2.0
1193,15.6,1366 x 768 Pixels,2.4,8.0,128.0,10.0,219.99,ASUS,3.0,White,Intel,4.0
1194,11.6,1366 x 768 Pixels,1.8,4.0,32.0,11.0,229.0,Lenovo,3.0,Black,AMD,2.0
1195,14.0,1920 x 1080 Pixels,5.1,8.0,512.0,11.0,918.85,MSI,2.0,Beige Mousse,Intel,4.0
1196,15.6,1920 x 1080 Pixels,5.0,16.0,512.0,11.0,1419.0,Dell,9.0,White,Intel,8.0
1197,15.6,1920 x 1080 Pixels,2.6,16.0,128.0,5.0,1619.0,Lenovo,4.0,White,Intel,6.0
1198,15.6,1920 x 1080 Pixels,1.2,16.0,512.0,8.0,999.0,HP,5.0,White,Intel,4.0
1199,15.6,2K,3.6,4.0,1000.0,9.0,499.0,HP,4.0,White,AMD,2.0
1200,17.3,1920 x 1080 Pixels,4.6,16.0,512.0,11.0,1997.85,GIGABYTE,5.0,Black,AMD,8.0
1201,12.5,1920 x 1200 Pixels,1.5,4.0,128.0,10.0,399.99,Samsung Electronics,3.0,Silver,Intel,1.0
1202,13.3,1920 x 1080 Pixels,1.8,16.0,256.0,11.0,1269.66,Lenovo,2.0,White,Intel,1.0
1203,15.6,1366 x 768 Pixels,2.2,20.0,256.0,11.0,899.0,HP,5.0,Blue,Intel,2.0
1204,14.0,1366 x 768 Pixels,2.3,4.0,2000.0,11.0,269.0,HP,4.0,White,Intel,1.0
1205,11.6,1366 x 768 Pixels,1.1,4.0,32.0,11.0,329.0,HP,2.0,Blue,Intel,2.0
1206,15.6,1366 x 768 Pixels,2.6,4.0,512.0,11.0,449.99,Lenovo,4.0,White,AMD,2.0
1207,15.6,1920 x 1080 Pixels,4.5,16.0,512.0,10.0,1599.0,Alienware,10.0,Silver,Intel,1.0
1208,17.3,2K,1.8,16.0,512.0,11.0,1749.99,LG,2.0,White,Intel,1.0
1209,14.0,2K,2.5,8.0,128.0,11.0,649.99,HP,3.0,White,Intel,2.0
1210,11.6,1366 x 768 Pixels,1.1,4.0,512.0,11.0,239.99,HP,2.0,Black,Intel,1.0
1211,17.3,1600 x 900 Pixels,2.4,8.0,128.0,9.0,779.0,HP,6.0,Silver,Intel,4.0
1212,15.6,1920 x 1080 Pixels,1.6,8.0,512.0,3.0,829.0,Lenovo,4.0,Gray,Intel,4.0
1213,14.0,1920 x 1080 Pixels,1.6,4.0,32.0,12.0,384.6,Acer,3.0,Silver,Intel,1.0
1214,15.6,1920 x 1080 Pixels,4.2,8.0,256.0,11.0,679.99,Dell,3.0,Silver,Intel,4.0
1215,15.6,2K,2.4,8.0,128.0,11.0,505.0,Dell,4.0,White,Intel,2.0
1216,11.6,1366 x 768 Pixels,1.1,4.0,32.0,12.0,156.49,HP,3.0,Gray,Intel,2.0
1217,15.6,1920 x 1080 Pixels,2.9,16.0,256.0,11.0,1148.0,Dell,8.0,Silver,AMD,8.0
1218,15.6,1920 x 1080 Pixels,2.3,12.0,512.0,9.0,788.0,ASUS,3.0,Silver,AMD,4.0
1219,15.6,1920 x 1080 Pixels,4.2,8.0,512.0,11.0,629.99,HP,3.0,Silver,Intel,4.0
1220,11.6,2K,1.6,4.0,32.0,11.0,319.0,Samsung Electronics,2.0,Gray,Intel,2.0
1221,14.0,1920 x 1200 Pixels,4.8,32.0,128.0,11.0,2799.0,Basrdis,2.0,White,Intel,4.0
1222,15.6,2K,3.6,4.0,1000.0,9.0,499.0,HP,4.0,White,AMD,2.0
1223,15.6,1920 x 1080 Pixels,5.0,16.0,512.0,11.0,1419.0,Dell,9.0,White,Intel,8.0
1224,14.0,1920 x 1080 Pixels,1.1,4.0,64.0,11.0,349.0,HP,3.0,Silver,Intel,4.0
1225,15.6,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,1066.0,LG,2.0,Silver,Intel,4.0
1226,15.6,1920 x 1080 Pixels,2.2,4.0,64.0,11.0,339.99,Lenovo,7.0,Gray,Intel,4.0
1227,15.6,1366 x 768 Pixels,4.2,8.0,256.0,11.0,499.0,Acer,5.0,White,Intel,4.0
1228,15.6,1920 x 1080 Pixels,3.0,12.0,256.0,8.0,522.62,Acer,4.0,Silver,Intel,2.0
1229,13.3,2K,3.9,16.0,256.0,3.0,979.99,Acer,2.0,Black,Intel,4.0
1230,13.3,1920 x 1080 Pixels,1.8,16.0,512.0,11.0,1455.0,Dell,5.0,White,Intel,4.0
1231,17.3,1920 x 1080 Pixels,2.6,32.0,512.0,11.0,1698.99,MSI,5.0,Black,Intel,6.0
1232,14.0,1366 x 768 Pixels,1.1,4.0,64.0,11.0,299.0,HP,3.0,White,Intel,2.0
1233,14.0,2K,3.2,4.0,64.0,11.0,379.0,HP,3.0,White,AMD,4.0
1234,14.0,1366 x 768 Pixels,1.1,16.0,1000.0,11.0,219.9,ASUS,5.0,White,Intel,1.0
1235,14.0,2K,4.4,16.0,128.0,11.0,2079.99,Lenovo,10.0,Black,AMD,8.0
1236,15.6,1920 x 1080 Pixels,1.8,12.0,512.0,11.0,789.99,Lenovo,4.0,White,Intel,4.0
1237,14.0,1920 x 1080 Pixels,4.1,8.0,512.0,11.0,779.99,Lenovo,3.0,Gray,AMD,8.0
1238,10.1,2K,1.44,4.0,64.0,6.0,199.99,Smart-US,2.0,White,Intel,4.0
1239,17.3,1920 x 1080 Pixels,4.0,8.0,256.0,11.0,649.9,HP,5.0,Silver,AMD,6.0
1240,15.6,1920 x 1080 Pixels,1.8,12.0,512.0,11.0,849.99,Lenovo,3.0,Black,Intel,4.0
1241,14.0,1920 x 1080 Pixels,2.6,32.0,128.0,11.0,1739.0,Lenovo,8.0,White,Intel,1.0
1242,17.3,2K,2.8,16.0,256.0,11.0,1909.0,Dell,5.0,Silver,Intel,4.0
1243,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,11.0,599.99,Dell,5.0,White,AMD,2.0
1244,14.0,2K,3.6,8.0,64.0,11.0,549.9,WAKST,7.0,White,Intel,2.0
1245,14.0,1366 x 768 Pixels,1.1,4.0,64.0,11.0,289.85,HP,3.0,Gold,Intel,2.0
1246,15.6,1920 x 1080 Pixels,4.5,16.0,256.0,9.0,1799.99,GIGABYTE,4.0,White,Intel,1.0
1247,15.6,1920 x 1080 Pixels,4.2,16.0,512.0,11.0,1359.99,Lenovo,5.0,Black,AMD,8.0
1248,15.6,1366 x 768 Pixels,2.2,4.0,128.0,11.0,449.99,Lenovo,4.0,White,Intel,1.0
1249,15.6,1920 x 1080 Pixels,4.5,8.0,256.0,6.0,1179.99,OMEN,5.0,White,Intel,6.0
1250,14.0,1920 x 1080 Pixels,1.0,16.0,512.0,5.0,808.99,Lenovo,1.0,Gray,Intel,4.0
1251,14.0,1920 x 1080 Pixels,2.8,8.0,256.0,8.0,399.99,VASTKING,4.0,Gray,Intel,4.0
1252,14.0,1920 x 1080 Pixels,2.0,8.0,256.0,5.0,300.0,Fedemer,3.0,Silver,Intel,2.0
1253,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,5.0,1059.0,Lenovo,5.0,Black,Intel,6.0
1254,17.3,4K,3.0,8.0,64.0,5.0,599.0,Lenovo,6.0,Gray,Intel,2.0
1255,15.6,1920 x 1080 Pixels,1.0,12.0,256.0,5.0,679.99,HP,3.0,White,Intel,4.0
1256,15.6,1920 x 1080 Pixels,4.5,16.0,256.0,5.0,849.99,HP,7.0,White,Intel,4.0
1257,17.3,1920 x 1080 Pixels,2.4,32.0,512.0,5.0,2459.99,Lenovo,10.0,White,Intel,8.0
1258,14.0,1366 x 768 Pixels,1.0,4.0,32.0,5.0,229.99,HP,3.0,Gray,AMD,2.0
1259,14.0,1920 x 1080 Pixels,1.9,16.0,512.0,5.0,1319.99,Dell,3.0,White,Intel,1.0
1260,17.3,1920 x 1080 Pixels,2.6,16.0,128.0,5.0,1399.99,MSI,5.0,Black,Intel,6.0
1261,17.3,4K,5.0,8.0,512.0,5.0,3049.99,GIGABYTE,10.0,Black,Intel,8.0
1262,14.0,4K,1.8,16.0,512.0,10.0,1429.99,MSI,2.0,White,Intel,1.0
1263,17.3,1920 x 1080 Pixels,2.5,8.0,512.0,5.0,879.99,MSI,4.0,Black,Intel,4.0
1264,14.0,1920 x 1080 Pixels,1.0,8.0,512.0,5.0,779.0,Dell,3.0,White,Intel,4.0
1265,17.3,2K,2.8,16.0,256.0,5.0,1369.0,Dell,5.0,Silver,Intel,4.0
1266,15.6,1366 x 768 Pixels,2.4,8.0,128.0,7.0,899.0,Dell,5.0,Silver,Intel,1.0
1267,11.6,1366 x 768 Pixels,2.48,4.0,512.0,11.0,239.0,Samsung Electronics,2.0,Gray,Intel,2.0
1268,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,5.0,1238.0,Lenovo,6.0,White,Intel,6.0
1269,14.0,1366 x 768 Pixels,3.6,16.0,256.0,5.0,204.34,Lenovo,7.0,White,Intel,2.0
1270,15.6,1920 x 1080 Pixels,2.4,8.0,256.0,5.0,1399.0,Dell,5.0,White,Intel,1.0
1271,14.0,1366 x 768 Pixels,1.1,8.0,64.0,5.0,319.99,Winnovo,4.0,Gray,Intel,2.0
1272,14.0,1920 x 1080 Pixels,3.8,12.0,512.0,9.0,886.0,Lenovo,5.0,White,Intel,4.0
1273,11.6,1366 x 768 Pixels,1.7,4.0,64.0,5.0,249.98,Lenovo,3.0,White,Intel,1.0
1274,11.6,1366 x 768 Pixels,1.3,4.0,64.0,5.0,249.99,Lenovo,2.0,White,Intel,4.0
1275,13.3,2K,2.5,8.0,256.0,5.0,1059.0,Dell,2.0,Black,Intel,2.0
1276,13.3,4K,3.5,16.0,512.0,5.0,1799.33,Dell,2.0,Silver,Intel,2.0
1277,17.3,1600 x 900 Pixels,4.2,12.0,128.0,5.0,659.99,HP,5.0,Silver,Intel,4.0
1278,15.6,1920 x 1080 Pixels,1.5,8.0,512.0,5.0,389.0,Smart-US,3.0,White,Intel,4.0
1279,15.6,4K,2.0,16.0,128.0,6.0,478.88,HP,4.0,Black,Intel,2.0
1280,11.6,1366 x 768 Pixels,1.1,4.0,32.0,5.0,230.0,HP,6.0,Gray,Intel,2.0
1281,15.6,1920 x 1080 Pixels,4.0,8.0,256.0,5.0,669.99,Dell,5.0,White,AMD,6.0
1282,13.3,1920 x 1080 Pixels,2.1,4.0,64.0,12.0,315.0,Acer,5.0,Silver,Intel,4.0
1283,11.6,1366 x 768 Pixels,1.1,4.0,32.0,5.0,194.75,Lenovo,2.0,Gray,Intel,2.0
1284,15.6,1366 x 768 Pixels,2.5,4.0,512.0,3.0,398.0,Ubrand,7.0,White,Intel,2.0
1285,17.3,1920 x 1080 Pixels,2.4,16.0,128.0,5.0,969.0,HP,5.0,White,Intel,4.0
1286,15.6,4K,2.5,8.0,256.0,5.0,749.0,Dell,4.0,White,Intel,2.0
1287,15.6,1366 x 768 Pixels,1.6,4.0,512.0,12.0,269.99,Acer,4.0,Black,Intel,2.0
1288,15.6,1920 x 1080 Pixels,4.7,16.0,128.0,6.0,1359.74,XPG,2.0,White,Intel,6.0
1289,14.0,1366 x 768 Pixels,1.6,8.0,512.0,5.0,2399.99,Toughbook,4.0,Black,Intel,2.0
1290,15.6,1920 x 1080 Pixels,2.5,16.0,128.0,5.0,1479.99,HP,5.0,Black,Intel,4.0
1291,15.6,1920 x 1080 Pixels,2.2,4.0,128.0,12.0,607.85,Acer,3.0,White,Intel,2.0
1292,11.6,1366 x 768 Pixels,1.1,4.0,32.0,10.0,183.9,ASUS,2.0,Gray,Intel,2.0
1293,14.0,1920 x 1080 Pixels,2.4,32.0,512.0,5.0,1699.0,Dell,6.0,White,Intel,4.0
1294,15.6,1920 x 1080 Pixels,4.7,16.0,512.0,5.0,1039.99,Lenovo,3.0,Gray,Intel,4.0
1295,15.6,1920 x 1080 Pixels,3.6,16.0,256.0,5.0,808.0,Lenovo,5.0,White,AMD,5.0
1296,15.6,1366 x 768 Pixels,1.0,8.0,256.0,5.0,599.99,HP,4.0,Black,Intel,4.0
1297,15.6,1920 x 1080 Pixels,3.0,16.0,512.0,5.0,1725.0,Lenovo,5.0,White,Intel,4.0
1298,12.5,1366 x 768 Pixels,1.44,4.0,64.0,6.0,255.99,Tocosy,3.0,Black,Intel,4.0
1299,11.6,1366 x 768 Pixels,1.1,4.0,512.0,12.0,184.0,HP,2.0,Black,Intel,2.0
1300,14.0,1366 x 768 Pixels,2.4,4.0,128.0,6.0,349.0,Lenovo,3.0,White,Intel,2.0
1301,15.6,1366 x 768 Pixels,2.6,8.0,256.0,5.0,559.0,Lenovo,3.0,Gray,AMD,2.0
1302,15.6,1920 x 1080 Pixels,1.0,8.0,256.0,5.0,699.99,Lenovo,4.0,White,Intel,4.0
1303,15.6,1920 x 1080 Pixels,5.0,16.0,256.0,8.0,1699.0,GIGABYTE,4.0,Black,Intel,6.0
1304,13.3,1920 x 1080 Pixels,1.9,16.0,512.0,5.0,1999.11,Dell,2.0,Black,Intel,1.0
1305,15.6,1920 x 1080 Pixels,2.0,8.0,128.0,6.0,358.0,XINYANGCH,3.0,Silver,Intel,4.0
1306,14.0,1366 x 768 Pixels,1.1,4.0,32.0,5.0,310.0,HP,4.0,White,Intel,2.0
1307,15.6,1920 x 1080 Pixels,1.2,12.0,256.0,7.0,538.99,ASUS,3.0,Gray,Intel,2.0
1308,14.0,1920 x 1080 Pixels,4.7,16.0,64.0,5.0,1227.09,Acer,7.0,White,Intel,4.0
1309,14.0,1920 x 1080 Pixels,2.4,8.0,512.0,6.0,569.99,ASUS,3.0,Black,Intel,2.0
1310,17.3,1920 x 1080 Pixels,4.2,8.0,256.0,5.0,619.9,HP,6.0,White,Intel,4.0
1311,14.0,1366 x 768 Pixels,1.6,4.0,32.0,5.0,179.0,HP,4.0,White,Intel,1.0
1312,15.6,1920 x 1080 Pixels,4.2,8.0,256.0,5.0,679.99,Dell,3.0,Silver,Intel,4.0
1313,14.0,1366 x 768 Pixels,1.1,16.0,64.0,11.0,399.0,HP,3.0,Black,Intel,2.0
1314,14.0,1366 x 768 Pixels,1.7,4.0,64.0,10.0,254.9,Lenovo,3.0,White,Intel,2.0
1315,17.3,1600 x 900 Pixels,4.1,8.0,128.0,5.0,619.0,HP,5.0,White,Intel,2.0
1316,11.6,1366 x 768 Pixels,1.44,4.0,64.0,5.0,259.99,Tocosy,3.0,Black,ARM,4.0
1317,11.6,1366 x 768 Pixels,1.8,8.0,128.0,5.0,269.99,Lenovo,2.0,Black,AMD,2.0
1318,13.3,4K,3.6,8.0,256.0,5.0,726.99,Dell,3.0,Gray,AMD,4.0
1319,15.6,1920 x 1080 Pixels,4.7,8.0,512.0,4.0,1596.0,LG,2.0,Black,Intel,4.0
1320,14.0,1920 x 1080 Pixels,1.1,4.0,64.0,5.0,299.99,HP,3.0,White,Intel,4.0
1321,15.6,1920 x 1080 Pixels,2.2,16.0,1000.0,5.0,1899.99,Lenovo,5.0,Black,Intel,6.0
1322,14.0,1920 x 1080 Pixels,1.6,32.0,128.0,10.0,1299.99,Lenovo,4.0,Black,Intel,4.0
1323,15.6,1920 x 1080 Pixels,2.6,32.0,128.0,5.0,1799.99,ASUS,5.0,Black,Intel,6.0
1324,17.3,1920 x 1080 Pixels,2.5,8.0,512.0,5.0,879.99,MSI,4.0,Black,Intel,4.0
1325,15.6,1920 x 1080 Pixels,4.1,8.0,512.0,5.0,795.0,HP,3.0,Silver,AMD,8.0
1326,15.6,4K,1.8,12.0,128.0,5.0,489.0,Dell,5.0,Silver,AMD,4.0
1327,13.3,1920 x 1080 Pixels,2.1,8.0,128.0,5.0,861.99,Dell,3.0,White,Intel,1.0
1328,13.3,4K,5.1,12.0,64.0,5.0,659.0,Dell,2.0,Gray,AMD,4.0
1329,15.6,1920 x 1080 Pixels,2.1,12.0,512.0,5.0,699.99,Lenovo,5.0,White,AMD,6.0
1330,15.6,1920 x 1080 Pixels,4.6,16.0,512.0,5.0,2494.12,Razer,4.0,White,Intel,6.0
1331,15.6,1920 x 1080 Pixels,3.0,12.0,128.0,5.0,619.0,Dell,4.0,Black,Intel,2.0
1332,14.0,1920 x 1080 Pixels,1.3,8.0,512.0,5.0,703.46,MSI,2.0,Beige Mousse,Intel,4.0
1333,15.6,1920 x 1080 Pixels,2.3,8.0,128.0,5.0,489.0,ISTYLE,4.0,Silver,Intel,4.0
1334,7.0,1280 x 800 Pixels,1.5,8.0,128.0,5.0,104.99,Tablets & Computers,1.0,White,Intel,4.0
1335,15.6,1920 x 1080 Pixels,2.3,8.0,128.0,5.0,489.0,ISTYLE,4.0,Silver,Intel,4.0
1336,15.6,1920 x 1080 Pixels,4.6,16.0,512.0,5.0,2494.12,Razer,4.0,White,Intel,6.0
1337,14.0,1920 x 1080 Pixels,1.6,32.0,32.0,5.0,356.0,HP,11.0,Black,Intel,2.0
1338,14.0,4K,5.1,16.0,256.0,5.0,3790.06,Dell,2.0,White,Intel,2.0
1339,11.6,1366 x 768 Pixels,1.1,4.0,128.0,5.0,216.25,HP,4.0,White,Intel,1.0
1340,14.0,1920 x 1080 Pixels,1.3,8.0,512.0,5.0,703.46,MSI,2.0,Beige Mousse,Intel,4.0
1341,7.0,1280 x 800 Pixels,1.5,8.0,128.0,5.0,104.99,Tablets & Computers,1.0,White,Intel,4.0
1342,15.6,1920 x 1080 Pixels,4.1,16.0,128.0,5.0,2599.99,Razer,4.0,White,Intel,6.0
1343,15.6,1366 x 768 Pixels,1.1,4.0,128.0,5.0,439.0,HP,3.0,Red,Intel,2.0
1344,7.0,1280 x 800 Pixels,1.5,8.0,128.0,5.0,104.99,Tablets & Computers,1.0,Black,Intel,4.0
1345,15.6,1920 x 1080 Pixels,2.9,16.0,1000.0,5.0,1699.0,HP,5.0,Silver,AMD,8.0
1346,15.6,1920 x 1080 Pixels,2.3,8.0,256.0,5.0,726.0,HP,6.0,White,AMD,2.0
1347,15.6,1920 x 1080 Pixels,3.6,16.0,256.0,5.0,819.99,HP,3.0,Silver,Intel,4.0
1348,14.0,1366 x 768 Pixels,3.6,16.0,256.0,5.0,244.34,Lenovo,7.0,White,Intel,2.0
1349,15.6,4K,5.0,16.0,512.0,5.0,2218.56,GIGABYTE,8.0,Black,Intel,8.0
1350,14.0,1920 x 1080 Pixels,1.6,4.0,32.0,12.0,329.0,Acer,3.0,Gold,Intel,1.0
1351,14.0,1920 x 1080 Pixels,1.8,8.0,256.0,5.0,1589.97,Lenovo,4.0,White,Intel,7.0
1352,14.0,1920 x 1080 Pixels,2.5,8.0,64.0,10.0,869.99,Lenovo,3.0,White,Intel,2.0
1353,15.6,1366 x 768 Pixels,2.5,4.0,64.0,5.0,279.0,KJD,3.0,White,Intel,4.0
1354,11.6,1366 x 768 Pixels,1.1,4.0,64.0,5.0,353.51,HP,4.0,Black,Intel,4.0
1355,14.0,1366 x 768 Pixels,1.1,4.0,32.0,10.0,259.99,ASUS,3.0,White,Intel,2.0
1356,14.0,1366 x 768 Pixels,2.1,4.0,512.0,5.0,133.38,N\C,3.0,White,Intel,2.0
1357,14.0,1920 x 1080 Pixels,1.8,16.0,512.0,5.0,999.99,ASUS,2.0,Gray,Intel,2.0
1358,13.3,4K,2.6,8.0,256.0,5.0,1657.27,Dell,4.0,White,Intel,1.0
1359,15.6,1366 x 768 Pixels,2.3,8.0,256.0,5.0,449.99,Dell,3.0,Black,Intel,2.0
1360,14.0,2K,1.1,16.0,128.0,6.0,1549.0,MSI,3.0,White,Intel,6.0
1361,15.6,1920 x 1080 Pixels,5.0,16.0,512.0,3.0,1469.99,HP,4.0,Silver,Intel,6.0
1362,12.5,1366 x 768 Pixels,1.1,4.0,64.0,5.0,208.99,HP,4.0,White,Intel,1.0
1363,17.3,1600 x 900 Pixels,2.4,12.0,512.0,5.0,659.0,HP,3.0,White,AMD,2.0
1364,15.6,1920 x 1080 Pixels,2.6,8.0,128.0,5.0,469.0,Lenovo,4.0,Gray,AMD,2.0
1365,14.0,1366 x 768 Pixels,2.48,4.0,512.0,14.0,329.99,Acer,3.0,White,Intel,2.0
1366,14.0,1366 x 768 Pixels,1.1,4.0,64.0,9.0,319.99,HP,3.0,Gold,Intel,2.0
1367,11.6,1366 x 768 Pixels,1.6,4.0,512.0,11.0,219.99,HP,3.0,Gray,Intel,2.0
1368,13.3,4K,1.9,16.0,512.0,5.0,2099.0,HP,2.0,White,Intel,4.0
1369,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,5.0,750.0,Dell,2.0,White,Intel,1.0
1370,14.0,1920 x 1080 Pixels,2.1,8.0,512.0,9.0,628.0,ASUS,3.0,Black,AMD,4.0
1371,15.6,4K,3.6,16.0,64.0,5.0,635.99,Lenovo,5.0,White,Intel,2.0
1372,15.6,1920 x 1080 Pixels,2.8,16.0,512.0,5.0,1349.0,Lenovo,3.0,White,Intel,1.0
1373,17.3,2K,2.8,16.0,512.0,5.0,1409.0,Dell,5.0,Silver,Intel,4.0
1374,15.6,2K,2.4,16.0,512.0,5.0,2899.99,MSI,4.0,Black,Intel,8.0
1375,15.6,2K,4.5,32.0,128.0,5.0,1999.0,Dell,4.0,White,Intel,6.0
1376,11.6,1366 x 768 Pixels,4.2,4.0,64.0,5.0,199.0,HP,2.0,White,Intel,2.0
1377,14.0,1920 x 1080 Pixels,1.1,4.0,128.0,5.0,299.99,Fusion5,3.0,White,Intel,2.0
1378,11.6,1366 x 768 Pixels,1.1,4.0,32.0,5.0,185.0,Acer,3.0,White,Intel,2.0
1379,15.6,1920 x 1080 Pixels,3.6,16.0,512.0,5.0,1197.99,Acer,7.0,White,Intel,4.0
1380,14.0,4K,4.2,16.0,256.0,5.0,1445.0,Dell,2.0,White,Intel,2.0
1381,14.0,1366 x 768 Pixels,1.6,4.0,32.0,5.0,269.0,Dell,3.0,White,Intel,2.0
1382,14.0,1366 x 768 Pixels,2.6,8.0,256.0,5.0,519.95,HP,3.0,Silver,AMD,2.0
1383,15.6,1920 x 1080 Pixels,1.1,4.0,64.0,5.0,287.0,ASUS,3.0,Silver,Intel,2.0
1384,14.0,1366 x 768 Pixels,2.6,4.0,32.0,5.0,349.0,HP,4.0,White,Intel,2.0
1385,14.0,1366 x 768 Pixels,1.1,16.0,128.0,5.0,329.95,Lenovo,5.0,Gray,Intel,4.0
1386,17.3,1920 x 1080 Pixels,4.2,8.0,256.0,6.0,709.0,HP,5.0,Silver,Intel,4.0
1387,14.0,1920 x 1080 Pixels,1.7,8.0,128.0,7.0,2193.03,Dell,3.0,White,Intel,1.0
1388,15.6,2K,4.5,8.0,128.0,7.0,2478.9,ASUS,4.0,Gray,AMD,16.0
1389,15.6,1366 x 768 Pixels,2.0,8.0,128.0,7.0,849.0,ASUS,5.0,Gray,Intel,2.0
1390,14.0,1366 x 768 Pixels,1.2,4.0,64.0,7.0,339.99,HP,3.0,Blue,AMD,2.0
1391,14.0,1920 x 1080 Pixels,1.7,8.0,128.0,7.0,2193.03,Dell,3.0,White,Intel,1.0
1392,11.6,4K,1.1,4.0,64.0,7.0,381.99,Acer,2.0,Gray,Intel,4.0
1393,15.6,1920 x 1080 Pixels,2.7,16.0,64.0,7.0,1049.0,MSI,8.0,White,Intel,2.0
1394,11.6,1366 x 768 Pixels,1.83,4.0,32.0,12.0,219.95,ASUS,2.0,Blue,Intel,4.0
1395,15.6,1920 x 1080 Pixels,4.5,16.0,256.0,7.0,849.99,HP,7.0,White,Intel,4.0
1396,14.0,1920 x 1080 Pixels,1.8,16.0,128.0,7.0,1309.99,Lily Rose Tech,3.0,Black,Intel,4.0
1397,10.1,1920 x 1200 Pixels,1.6,4.0,32.0,10.0,299.0,Lenovo,2.0,Black,ARM,2.0
1398,15.6,1920 x 1080 Pixels,1.1,4.0,64.0,10.0,349.0,Samsung Electronics,3.0,White,Intel,2.0
1399,13.3,1366 x 768 Pixels,2.2,4.0,512.0,7.0,699.0,Dell,3.0,White,Intel,1.0
1400,15.6,2K,4.5,32.0,128.0,7.0,1999.0,Dell,4.0,White,Intel,6.0
1401,15.6,1920 x 1080 Pixels,1.8,8.0,512.0,7.0,1259.0,HP,4.0,Silver,Intel,4.0
1402,14.0,1920 x 1080 Pixels,1.3,8.0,512.0,7.0,919.99,Lenovo,2.0,Gray,Intel,4.0
1403,11.6,1366 x 768 Pixels,2.0,4.0,32.0,7.0,238.0,Acer,2.0,Silver,Intel,8.0
1404,15.6,1920 x 1080 Pixels,2.6,8.0,256.0,7.0,1189.99,MSI,8.0,Gold,Intel,1.0
1405,14.0,1920 x 1080 Pixels,2.4,8.0,512.0,7.0,771.0,Honor,3.0,Gray,Intel,1.0
1406,14.0,1920 x 1080 Pixels,1.3,8.0,512.0,7.0,919.99,Lenovo,2.0,Gray,Intel,4.0
1407,11.6,1366 x 768 Pixels,2.0,4.0,32.0,7.0,238.0,Acer,2.0,Silver,Intel,8.0
1408,15.6,1920 x 1080 Pixels,2.6,8.0,256.0,7.0,1189.99,MSI,8.0,Gold,Intel,1.0
1409,17.3,1920 x 1080 Pixels,2.4,32.0,128.0,7.0,2699.0,MSI,6.0,Blue,Intel,8.0
1410,15.6,1920 x 1080 Pixels,4.6,32.0,512.0,6.0,1709.99,Acer,5.0,Black,Intel,8.0
1411,13.3,2K,2.6,16.0,128.0,7.0,379.0,CHUWI,3.0,Gold,Intel,4.0
1412,17.3,1920 x 1080 Pixels,3.3,64.0,128.0,7.0,2699.0,ASUS,5.0,Gold,AMD,8.0
1413,11.6,1366 x 768 Pixels,1.8,8.0,128.0,7.0,269.99,Lenovo,2.0,Black,AMD,2.0
1414,12.5,1920 x 1080 Pixels,2.4,4.0,64.0,7.0,269.0,ISTYLE,2.0,Black,Intel,4.0
1415,15.6,1920 x 1080 Pixels,3.8,16.0,1000.0,7.0,1544.99,Alienware,5.0,Silver,Intel,4.0
1416,14.0,1920 x 1080 Pixels,2.8,8.0,512.0,3.0,1079.94,Lenovo,2.0,Gray,Intel,1.0
1417,15.6,1366 x 768 Pixels,1.1,4.0,128.0,5.0,649.99,HP,4.0,Black,Intel,4.0
1418,17.3,1920 x 1080 Pixels,4.5,16.0,128.0,7.0,2174.99,Razer,6.0,Gold,Intel,6.0
1419,14.0,1366 x 768 Pixels,2.4,16.0,512.0,9.0,834.39,Dell,6.0,Black,Intel,1.0
1420,15.6,1920 x 1080 Pixels,2.4,8.0,128.0,4.0,1199.0,Lenovo,5.0,Black,Intel,1.0
1421,15.6,1366 x 768 Pixels,3.4,4.0,128.0,7.0,426.69,Basrdis,5.0,Gold,Intel,4.0
1422,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,7.0,1089.0,MSI,6.0,Gold,Intel,1.0
1423,14.0,1920 x 1080 Pixels,1.8,8.0,64.0,3.0,1399.99,Lenovo,3.0,Black,Intel,4.0
1424,13.3,1920 x 1080 Pixels,4.2,4.0,64.0,10.0,803.06,Dell,10.0,Gold,Intel,2.0
1425,15.6,1920 x 1080 Pixels,1.6,16.0,128.0,12.0,1125.0,Lenovo,3.0,Black,Intel,1.0
1426,17.3,1920 x 1080 Pixels,2.6,32.0,512.0,7.0,3399.0,MSI,6.0,Blue,Intel,8.0
1427,14.0,1920 x 1080 Pixels,2.6,16.0,128.0,7.0,1386.99,Dell,3.0,Gold,Intel,6.0
1428,15.6,1920 x 1080 Pixels,2.5,8.0,128.0,7.0,969.99,HP,4.0,Silver,Intel,2.0
1429,12.5,1920 x 1080 Pixels,4.7,16.0,512.0,7.0,1599.0,VAIO,3.0,Black,Intel,1.0
1430,14.0,1920 x 1080 Pixels,4.2,16.0,256.0,7.0,1395.0,Dell,3.0,Gold,Intel,1.0
